HPSA Name,HPSA ID,Designation Type,HPSA Discipline Class,HPSA Score,Primary State Abbreviation,HPSA Status,HPSA Designation Date,HPSA Designation Last Update Date,Metropolitan Indicator,HPSA Geography Identification Number,HPSA Degree of Shortage,Withdrawn Date,HPSA FTE,HPSA Designation Population,% of Population Below 100% Poverty,HPSA Formal Ratio,HPSA Population Type,Rural Status,Longitude,Latitude,BHCMIS Organization Identification Number,Break in Designation,Common County Name,Common Postal Code,Common Region Name,Common State Abbreviation,Common State County FIPS Code,Common State FIPS Code,Common State Name,County Equivalent Name,County or County Equivalent Federal Information Processing Standard Code,Discipline Class Number,HPSA Address,HPSA City,HPSA Component Name,HPSA Component Source Identification Number,HPSA Component State Abbreviation,HPSA Component Type Code,HPSA Component Type Description,HPSA Designation Population Type Description,HPSA Estimated Served Population,HPSA Estimated Underserved Population,HPSA Metropolitan Indicator Code,HPSA Population Type Code,HPSA Postal Code,HPSA Provider Ratio Goal,HPSA Resident Civilian Population,HPSA Shortage,HPSA Status Code,HPSA Type Code,HPSA Withdrawn Date String,Primary State FIPS Code,Primary State Name,Provider Type,Rural Status Code,State Abbreviation,State and County Federal Information Processing Standard Code,State FIPS Code,State Name,U.S. - Mexico Border 100 Kilometer Indicator,U.S. - Mexico Border County Indicator,Data Warehouse Record Create Date,Data Warehouse Record Create Date Text,Unnamed: 64,county_fips
ME-West Central Baltimore City,6245283751,HPSA Population,Dental Health,17,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24510150900,Not applicable,01/02/2024,5.1300,89292.0,28.2,17406:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,1509,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,20520,68772,0,M,,4000:1,,17.1900,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
ME- Allegany County,6245148455,HPSA Population,Dental Health,17,MD,Withdrawn,10/26/2018,01/02/2024,Unknown,24001,Not applicable,01/02/2024,1.1200,16631.0,17.4,14849:1,Medicaid Eligible Population HPSA,Rural,,,,N,"Allegany County, MD",,Region 3,MD,24001,24,Maryland,Allegany,001,6,,,Allegany,,MD,SCTY,Single County,Medicaid Eligible Population HPSA,4480,12151,0,M,,4000:1,,3.0400,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,R,MD,24001,24,Maryland,N,N,06/15/2026,2026/06/15,,24001
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510280500,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2805, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510100300,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 1003, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510080700,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 807, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510080301,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 803.01, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510080600,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 806, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510070200,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 702, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510090900,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 909, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510070300,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 703, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510080200,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 802, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510070400,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 704, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510080400,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 804, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510080800,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 808, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510100100,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 1001, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510070100,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 701, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510080500,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 805, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510080302,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 803.02, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510060400,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 604, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
East Baltimore City,6245137562,High Needs Geographic HPSA,Dental Health,17,MD,Withdrawn,08/29/2013,01/02/2024,Unknown,24510100200,Not applicable,01/02/2024,4.2600,31267.0,37.2,7340:1,Geographic Population,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 1002, Baltimore city, Maryland",,MD,CT,Census Tract,Geographic Population,17040,14227,0,TRC,,4000:1,,3.5600,W,Hpsa Geo HN,2024/01/02,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Worcester County,6245083692,High Needs Geographic HPSA,Dental Health,11,MD,Designated,02/23/2022,09/22/2025,Unknown,24047,Not applicable,,8.4000,52574.0,8.1,6259:1,Geographic Population,Rural,,,,N,"Worcester County, MD",,Region 3,MD,24047,24,Maryland,Worcester,047,6,,,Worcester,,MD,SCTY,Single County,Geographic Population,33600,18974,0,TRC,,4000:1,,4.7400,D,Hpsa Geo HN,,24,Maryland,Not Applicable,R,MD,24047,24,Maryland,N,N,06/15/2026,2026/06/15,,24047
Talbot County,6244962197,Geographic HPSA,Dental Health,15,MD,Designated,12/10/2018,09/22/2025,Unknown,24041,Not applicable,,2.4000,37241.0,10.2,15517:1,Geographic Population,Rural,,,,N,"Talbot County, MD",,Region 3,MD,24041,24,Maryland,Talbot,041,6,,,Talbot,,MD,SCTY,Single County,Geographic Population,12000,25241,0,TRC,,5000:1,,5.0500,D,Hpsa Geo,,24,Maryland,Not Applicable,R,MD,24041,24,Maryland,N,N,06/15/2026,2026/06/15,,24041
Medicaid Eligible - Western Allegany County,6244880325,HPSA Population,Dental Health,12,MD,Withdrawn,06/25/2014,06/25/2019,Unknown,24001001401,Not applicable,06/25/2019,0.0400,12414.0,15.3,310350:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Allegany County, MD",,Region 3,MD,24001,24,Maryland,Allegany,001,6,,,14.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,160,12254,0,M,,4000:1,,3.0600,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24001,24,Maryland,N,N,06/15/2026,2026/06/15,,24001
Medicaid Eligible - Western Allegany County,6244880325,HPSA Population,Dental Health,12,MD,Withdrawn,06/25/2014,06/25/2019,Unknown,24001001600,Not applicable,06/25/2019,0.0400,12414.0,15.3,310350:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Allegany County, MD",,Region 3,MD,24001,24,Maryland,Allegany,001,6,,,16,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,160,12254,0,M,,4000:1,,3.0600,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24001,24,Maryland,N,N,06/15/2026,2026/06/15,,24001
Medicaid Eligible - Western Allegany County,6244880325,HPSA Population,Dental Health,12,MD,Withdrawn,06/25/2014,06/25/2019,Unknown,24001001402,Not applicable,06/25/2019,0.0400,12414.0,15.3,310350:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Allegany County, MD",,Region 3,MD,24001,24,Maryland,Allegany,001,6,,,14.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,160,12254,0,M,,4000:1,,3.0600,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24001,24,Maryland,N,N,06/15/2026,2026/06/15,,24001
Medicaid Eligible - Western Allegany County,6244880325,HPSA Population,Dental Health,12,MD,Withdrawn,06/25/2014,06/25/2019,Unknown,24001002000,Not applicable,06/25/2019,0.0400,12414.0,15.3,310350:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Allegany County, MD",,Region 3,MD,24001,24,Maryland,Allegany,001,6,,,20,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,160,12254,0,M,,4000:1,,3.0600,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24001,24,Maryland,N,N,06/15/2026,2026/06/15,,24001
Medicaid Eligible - Western Allegany County,6244880325,HPSA Population,Dental Health,12,MD,Withdrawn,06/25/2014,06/25/2019,Unknown,24001002100,Not applicable,06/25/2019,0.0400,12414.0,15.3,310350:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Allegany County, MD",,Region 3,MD,24001,24,Maryland,Allegany,001,6,,,21,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,160,12254,0,M,,4000:1,,3.0600,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24001,24,Maryland,N,N,06/15/2026,2026/06/15,,24001
Medicaid Eligible - Western Allegany County,6244880325,HPSA Population,Dental Health,12,MD,Withdrawn,06/25/2014,06/25/2019,Unknown,24001001700,Not applicable,06/25/2019,0.0400,12414.0,15.3,310350:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Allegany County, MD",,Region 3,MD,24001,24,Maryland,Allegany,001,6,,,17,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,160,12254,0,M,,4000:1,,3.0600,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24001,24,Maryland,N,N,06/15/2026,2026/06/15,,24001
Medicaid Eligible - Western Allegany County,6244880325,HPSA Population,Dental Health,12,MD,Withdrawn,06/25/2014,06/25/2019,Unknown,24001001800,Not applicable,06/25/2019,0.0400,12414.0,15.3,310350:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Allegany County, MD",,Region 3,MD,24001,24,Maryland,Allegany,001,6,,,18,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,160,12254,0,M,,4000:1,,3.0600,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24001,24,Maryland,N,N,06/15/2026,2026/06/15,,24001
Medicaid Eligible - Western Allegany County,6244880325,HPSA Population,Dental Health,12,MD,Withdrawn,06/25/2014,06/25/2019,Unknown,24001001900,Not applicable,06/25/2019,0.0400,12414.0,15.3,310350:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Allegany County, MD",,Region 3,MD,24001,24,Maryland,Allegany,001,6,,,19,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,160,12254,0,M,,4000:1,,3.0600,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24001,24,Maryland,N,N,06/15/2026,2026/06/15,,24001
Medicaid Eligible - Western Allegany County,6244880325,HPSA Population,Dental Health,12,MD,Withdrawn,06/25/2014,06/25/2019,Unknown,24001002200,Not applicable,06/25/2019,0.0400,12414.0,15.3,310350:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Allegany County, MD",,Region 3,MD,24001,24,Maryland,Allegany,001,6,,,22,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,160,12254,0,M,,4000:1,,3.0600,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24001,24,Maryland,N,N,06/15/2026,2026/06/15,,24001
Medicaid Eligible - Western Allegany County,6244880325,HPSA Population,Dental Health,12,MD,Withdrawn,06/25/2014,06/25/2019,Unknown,24001001502,Not applicable,06/25/2019,0.0400,12414.0,15.3,310350:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Allegany County, MD",,Region 3,MD,24001,24,Maryland,Allegany,001,6,,,15.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,160,12254,0,M,,4000:1,,3.0600,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24001,24,Maryland,N,N,06/15/2026,2026/06/15,,24001
Medicaid Eligible - Western Allegany County,6244880325,HPSA Population,Dental Health,12,MD,Withdrawn,06/25/2014,06/25/2019,Unknown,24001001503,Not applicable,06/25/2019,0.0400,12414.0,15.3,310350:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Allegany County, MD",,Region 3,MD,24001,24,Maryland,Allegany,001,6,,,15.03,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,160,12254,0,M,,4000:1,,3.0600,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24001,24,Maryland,N,N,06/15/2026,2026/06/15,,24001
ME-Dorchester County,6244438849,HPSA Population,Dental Health,17,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24019,Not applicable,01/02/2024,0.0000,10042.0,16.9,,Medicaid Eligible Population HPSA,Rural,,,,N,"Dorchester County, MD",,Region 3,MD,24019,24,Maryland,Dorchester,019,6,,,Dorchester,,MD,SCTY,Single County,Medicaid Eligible Population HPSA,0,10042,0,M,,4000:1,,2.5100,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,R,MD,24019,24,Maryland,N,N,06/15/2026,2026/06/15,,24019
ME-Dundalk,6244405870,HPSA Population,Dental Health,12,MD,Withdrawn,12/29/2017,01/02/2024,Unknown,24005452300,Not applicable,01/02/2024,0.0000,7939.0,15.8,,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4523,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,0,7939,0,M,,4000:1,,1.9800,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME-Dundalk,6244405870,HPSA Population,Dental Health,12,MD,Withdrawn,12/29/2017,01/02/2024,Unknown,24005421101,Not applicable,01/02/2024,0.0000,7939.0,15.8,,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4211.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,0,7939,0,M,,4000:1,,1.9800,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME-Dundalk,6244405870,HPSA Population,Dental Health,12,MD,Withdrawn,12/29/2017,01/02/2024,Unknown,24005421000,Not applicable,01/02/2024,0.0000,7939.0,15.8,,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4210,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,0,7939,0,M,,4000:1,,1.9800,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME-Dundalk,6244405870,HPSA Population,Dental Health,12,MD,Withdrawn,12/29/2017,01/02/2024,Unknown,24005420702,Not applicable,01/02/2024,0.0000,7939.0,15.8,,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4207.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,0,7939,0,M,,4000:1,,1.9800,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME-Dundalk,6244405870,HPSA Population,Dental Health,12,MD,Withdrawn,12/29/2017,01/02/2024,Unknown,24005421300,Not applicable,01/02/2024,0.0000,7939.0,15.8,,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4213,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,0,7939,0,M,,4000:1,,1.9800,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME-Dundalk,6244405870,HPSA Population,Dental Health,12,MD,Withdrawn,12/29/2017,01/02/2024,Unknown,24005420200,Not applicable,01/02/2024,0.0000,7939.0,15.8,,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4202,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,0,7939,0,M,,4000:1,,1.9800,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME-Dundalk,6244405870,HPSA Population,Dental Health,12,MD,Withdrawn,12/29/2017,01/02/2024,Unknown,24005420800,Not applicable,01/02/2024,0.0000,7939.0,15.8,,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4208,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,0,7939,0,M,,4000:1,,1.9800,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME-Dundalk,6244405870,HPSA Population,Dental Health,12,MD,Withdrawn,12/29/2017,01/02/2024,Unknown,24005421102,Not applicable,01/02/2024,0.0000,7939.0,15.8,,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4211.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,0,7939,0,M,,4000:1,,1.9800,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME-Dundalk,6244405870,HPSA Population,Dental Health,12,MD,Withdrawn,12/29/2017,01/02/2024,Unknown,24005420900,Not applicable,01/02/2024,0.0000,7939.0,15.8,,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4209,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,0,7939,0,M,,4000:1,,1.9800,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME-Dundalk,6244405870,HPSA Population,Dental Health,12,MD,Withdrawn,12/29/2017,01/02/2024,Unknown,24005420500,Not applicable,01/02/2024,0.0000,7939.0,15.8,,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4205,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,0,7939,0,M,,4000:1,,1.9800,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME-Dundalk,6244405870,HPSA Population,Dental Health,12,MD,Withdrawn,12/29/2017,01/02/2024,Unknown,24005421200,Not applicable,01/02/2024,0.0000,7939.0,15.8,,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4212,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,0,7939,0,M,,4000:1,,1.9800,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
